ID,Name(Romaji),Name(Localised),Gender,Type,Position,Alt Position,Element,Preferred Playstyle,Total Stats,usage_rate
3248,Retsuya Suo,Del Aket,Male,Player,DF,MF,Mountain,Bond,663,0.0
3249,Michi Chono,Holly Blue,Female,Player,FW,MF,Wind,Breach,666,0.0
3250,Jan Majiku,Preston Digitate,Male,Player,GK,MF,Forest,Tension,656,0.0
3251,Ukio Haruma,Graham Bock,Male,Player,MF,DF,Wind,Counter,667,0.0
3252,Yohei Kemonozuka,Ryan Tamer,Male,Player,MF,DF,Forest,Rough Play,667,0.0
3253,Keiichi Shakura,Jon Gleur,Male,Player,DF,MF,Mountain,Tension,663,0.0
3254,Jun Mira,Sammy Salter,Male,Player,GK,MF,Forest,Bond,656,0.0
3255,Zento Shitaba,Singer Long,Male,Player,GK,DF,Fire,Counter,656,0.0
3256,Oreha Mukashino,Turner Newleaf,Male,Player,DF,MF,Wind,Counter,663,0.0
3257,Semuru Tokuno,Humphrey Dictable,Male,Player,DF,GK,Mountain,Justice,663,0.0
3258,Rando Suku,Kik O'Round,Male,Player,FW,MF,Fire,Justice,666,0.0
3259,Ibu Jakuna,Dirk Point,Male,Player,MF,FW,Wind,Counter,667,0.0
3260,Banko Urano,Molly Gunn,Female,Player,FW,MF,Fire,Breach,665,0.0
3261,Urieru Minami,Gord Squash,Male,Player,GK,DF,Mountain,Rough Play,656,0.0
3262,Mitsuka Tsukuyomi,Luna Reid,Female,Player,DF,MF,Mountain,Breach,663,0.0
3263,Tokichi Momose,Cole Bludd,Male,Player,DF,FW,Fire,Rough Play,663,0.0
3264,Chakuto Isogiri,Sidney Cal,Male,Player,MF,DF,Forest,Bond,667,0.0
3265,Moko Mokumo,Greena Grasse,Female,Player,GK,DF,Wind,Bond,656,0.0
3266,Kamon Oide,Rick Whited,Male,Player,MF,FW,Forest,Rough Play,667,0.0
3267,Ikuma Futamoto,Carey Noakie,Male,Player,FW,MF,Mountain,Justice,666,0.0
3268,Tobisuke Muso,Dave Dreem,Male,Player,DF,MF,Forest,Counter,663,0.0
3269,Kasumi Hosu,Donna Hooan,Female,Player,DF,MF,Mountain,Bond,663,0.0
3270,Sanpeita Onigiri,Bertie Cees,Male,Player,GK,MF,Fire,Justice,656,0.0
3271,Bungo Hebigami,Sylvester Tung,Male,Player,GK,MF,Fire,Bond,656,0.0
3272,Motoka Gakumichi,Steph Scorer,Female,Player,FW,MF,Fire,Breach,666,0.0
3273,Mochimoto Hoda,Gen Tallgiant,Male,Player,DF,MF,Wind,Rough Play,663,0.0
3274,Toru Kurige,Wick Bowler,Male,Player,FW,MF,Fire,Rough Play,666,0.0
3275,Eriko Sato,Perpetua Naim,Female,Player,MF,DF,Wind,Breach,667,0.0
3276,Iwaie Kangoku,Rhys Eller,Male,Player,DF,MF,Wind,Rough Play,663,0.0
3277,Guriko Shoda,Ro St Nutts,Male,Player,GK,DF,Forest,Tension,656,0.0
3278,Michiya Nunoarashi,Byrd Stryke,Male,Player,DF,MF,Mountain,Justice,663,0.0
3279,Goro Rairaku,Bianco Snowden,Male,Player,DF,MF,Forest,Justice,663,0.0
3280,Munae Shoson,Folda Steel,Female,Player,DF,MF,Forest,Breach,663,0.0
3281,Nako Kyuto,Bonnie Sytree,Female,Player,MF,DF,Fire,Counter,667,0.0
3282,Ryoichi Asanuno,Chief Kerr,Male,Player,MF,DF,Wind,Tension,667,0.0
3283,Renji Subana,Benji Near,Male,Player,GK,MF,Wind,Tension,656,0.0
3284,Tama Marui,Boo Fonte,Female,Player,DF,MF,Fire,Bond,663,0.0
3285,Ueyori Kaoga,Wyther Longfeys,Male,Player,DF,MF,Forest,Justice,663,0.0
3286,Kauru Takasugi,Griz Munkie,Male,Player,FW,MF,Mountain,Bond,666,0.0
3287,Kosuke Itomi,Buzz O'Hare,Male,Player,MF,DF,Forest,Rough Play,667,0.0
3288,Tsun Yokogami,Tsun Derrey,Female,Player,MF,DF,Mountain,Bond,667,0.0
3289,Erise Kido,Mia Tior,Female,Player,GK,MF,Forest,Breach,656,0.0
3290,Wairu Takakoto,Noah Yu,Male,Player,DF,MF,Forest,Bond,663,0.0
3291,Tenko Nunobe,Art Izan,Male,Player,DF,MF,Wind,Bond,663,0.0
3292,Kurisu Amoto,Downtworth Beyan,Male,Player,MF,DF,Fire,Breach,667,0.0
3293,Kairu Hando,Hartwin Throbb,Female,Player,FW,MF,Mountain,Counter,666,0.0
3294,D. Jakeman,Damo Jukes,Male,Player,FW,MF,Fire,Tension,666,0.0
3295,Hiranari Hiyoshi,Indy Iffrent,Male,Player,GK,MF,Forest,Justice,656,0.0
3296,Shuya Koenji,Askel Blays,Male,Player,DF,MF,Mountain,Tension,663,0.0
3297,Gogan Tokenaga,Burt Zerka,Male,Player,FW,GK,Fire,Bond,666,0.0
3298,Shinya Tanuki,Drew Pii,Male,Player,MF,FW,Forest,Justice,667,0.0
3299,Shiiho Kadowaki,Alma Verchu,Female,Player,MF,DF,Mountain,Justice,667,0.0
3300,Midoru Mera,Sly Sundice,Male,Player,MF,DF,Wind,Breach,667,0.0
3301,Ninobee Inatomi,Pat Ryarke,Male,Player,GK,DF,Forest,Breach,656,0.0
3302,Niya Kozakai,Trixie Playfair,Female,Player,MF,DF,Wind,Counter,667,0.0
3303,Reon Nabo,Humphrey Hedrass,Male,Player,MF,DF,Mountain,Bond,667,0.0
3304,Azaya Karako,Hugh Handy,Male,Player,FW,MF,Wind,Counter,666,0.0
3305,Jiin Miyane,Len Grayves,Male,Player,FW,MF,Wind,Breach,666,0.0
3306,Tenta Tsukuba,Mick Sologee,Male,Player,DF,MF,Wind,Tension,663,0.0
3307,Koshiro Sassa,Colin Urlane,Male,Player,MF,DF,Forest,Tension,667,0.0
3308,Okojo Shimogiri,Francie Holly,Female,Player,MF,FW,Wind,Bond,667,0.0
3309,Miton Shimogiri,Mitzi Holly,Female,Player,DF,MF,Fire,Tension,663,0.0
3310,Yoni Kazeno,Breeze Windward,Male,Player,FW,MF,Wind,Tension,666,0.0
3311,Yu Gushiken,Sloan Steddy,Male,Player,MF,FW,Mountain,Justice,667,0.0
3312,Nozomu Chiyogi,Frank Redmond,Male,Player,FW,MF,Fire,Tension,666,0.0
3313,Ai Harano,Evita Gowell,Female,Player,GK,DF,Forest,Counter,656,0.0
3314,Moroomi Yamabe,Rundeep Stillwater,Male,Player,DF,MF,Mountain,Tension,663,0.0
3315,Hyakume Hachiya,Maya O'Pier,Female,Player,FW,MF,Fire,Bond,666,0.0
3316,Reiji Raido,Cash Tempest,Male,Player,MF,DF,Forest,Counter,667,0.0
3317,Meiko Raido,Ramona Tempest,Female,Player,FW,MF,Wind,Breach,666,0.0
3318,Akari Raido,Rolanda Tempest,Female,Player,MF,FW,Mountain,Bond,667,0.0
3319,Mitsuru Hiko,Shilo Placidus,Male,Player,FW,DF,Fire,Rough Play,666,0.0
3320,Panto Kuroishi,Uno Blackley,Male,Player,GK,DF,Fire,Justice,656,0.0
3321,Pita Kuroishi,Due Blackley,Male,Player,DF,MF,Fire,Bond,663,0.0
3322,Perio Kuroishi,Quattro Blackley,Male,Player,FW,MF,Fire,Counter,666,0.0
3323,Ponsuke Kuroishi,Cinque Blackley,Male,Player,FW,MF,Fire,Breach,666,0.0
3324,Panta Shiraki,Eins Whitely,Male,Player,GK,DF,Wind,Bond,656,0.0
3325,Pito Shiraki,Zwei Whitely,Male,Player,DF,MF,Wind,Justice,663,0.0
3326,Pesuke Shiraki,Vier Whitely,Male,Player,FW,MF,Wind,Counter,666,0.0
3327,Ponta Shiraki,Fünf Whitely,Male,Player,FW,DF,Wind,Bond,666,0.0
3328,Crim Baba,Nan Desuka,Male,Player,GK,MF,Mountain,Tension,656,0.0
3329,Kumori Tsuyuhara,Cloudy Forbes,Male,Player,DF,MF,Fire,Tension,663,0.0
3330,Mira Atoro,Faye Ted,Female,Player,MF,FW,Mountain,Bond,667,0.0
3331,Kyoko Kuroto,Maude Erne,Female,Player,FW,DF,Forest,Tension,666,0.0
3332,Kako Yoshiie,Anne Sestral,Female,Player,FW,MF,Wind,Justice,666,0.0
3333,Makiya Tsumuji,Gale Sweep,Male,Player,DF,GK,Wind,Justice,663,0.0
3334,Seiya Otori,Theo Therr,Male,Player,DF,MF,Mountain,Justice,663,0.0
3335,Go Araragi,Samson Bigglesworth,Male,Player,GK,MF,Mountain,Rough Play,656,0.0
3336,Hikage Suzukaze,Adam Orable,Male,Player,MF,FW,Wind,Tension,667,0.0
3337,Rain Nijihashi,Rain Bowe,Female,Player,MF,FW,Forest,Rough Play,672,0.0
3338,Guts Iron,Gazza Irons,Male,Player,GK,MF,Mountain,Breach,667,0.0
3339,Jiisan,Grandpa Danger,Male,Player,DF,MF,Fire,Justice,675,0.0
3340,Okashideka,Shortcake Holmes,Male,Player,DF,MF,Mountain,Breach,671,0.0
3341,Temina Kadotsuka,Corvus Cardson,Male,Player,FW,DF,Mountain,Bond,666,0.0
3342,Reia Inagaki,Avery Rarecard,Male,Player,FW,DF,Wind,Justice,666,0.0
3343,SasuK,Spot Barkley,Male,Player,DF,MF,Fire,Counter,663,0.0
3344,Atari Sugoi,Esau Tariq,Male,Player,MF,DF,Forest,Justice,667,0.0
3345,Hayami Furetsu,Fletch Blitzen,Male,Player,FW,MF,Wind,Bond,666,0.0
3346,Roppi Kamimura,Lawrence Leepson,Male,Player,GK,DF,Wind,Justice,656,0.0
3347,Tasuke Shinsen,Bill Ingsgate,Male,Player,FW,MF,Mountain,Justice,666,0.0
3348,Susumu Tamada,Mickey Schmitt,Male,Player,DF,FW,Wind,Breach,663,0.0
3349,Keiko Hiban,Deliah Azel,Female,Player,MF,FW,Fire,Breach,667,0.0
3350,Rito Korimine,Dirk Eisberg,Male,Player,MF,FW,Mountain,Counter,667,0.0
3351,Kerito Muteki,Damon Valiant,Male,Player,FW,MF,Fire,Counter,671,0.0
3352,Morito Muteki,Everard Valiant,Male,Player,DF,MF,Wind,Counter,672,0.0
3353,Ton Nino,Ton Nino,Male,Player,MF,DF,Wind,Tension,672,0.0
3479,Fei Rune,Fei Rune,Male,Player,FW,MF,Forest,Breach,692,0.0
3480,Clark Wonderbot,Clark von Wunderbar,不明,Manager,FW,MF,Wind,Breach,672,0.0
3481,Yuichi Tsurugi,Vladimir Blade,Male,Player,FW,MF,Fire,Justice,692,0.0
3482,Kinako Nanobana,Goldie Lemmon,Female,Player,DF,FW,Fire,Tension,691,0.0
3483,Torb,Sor,Male,Player,DF,MF,Wind,Justice,672,0.0
3484,Machos,Biggsy,Male,Player,GK,MF,Forest,Tension,667,0.0
3485,Smile,Smiley,Female,Player,DF,MF,Forest,Bond,663,0.0
3486,Straw,Skinny,Male,Player,DF,MF,Forest,Breach,663,0.0
3487,Wally,Smarty,Male,Player,DF,MF,Forest,Bond,663,0.0
3488,Deboon,Chunky,Male,Player,DF,MF,Forest,Justice,663,0.0
3489,Chibit,Tiny,Male,Player,MF,DF,Forest,Justice,667,0.0
3490,Mantle,Hairy,Female,Player,MF,DF,Forest,Bond,672,0.0
3491,Drill,Spikey,Male,Player,MF,DF,Forest,Tension,667,0.0
3492,Kimoro,Creepy,Male,Player,FW,DF,Forest,Tension,666,0.0
3493,Zanou,Hotel,Male,Player,GK,FW,Mountain,Bond,667,0.0
3494,Medam,Oscar,Male,Player,DF,MF,Mountain,Bond,663,0.0
3495,Kuol,Echo,Female,Player,DF,GK,Forest,Tension,663,0.0
3496,Gaura,Golf,Male,Player,DF,MF,Wind,Justice,663,0.0
3497,Netan,Charlie,Male,Player,MF,FW,Fire,Rough Play,667,0.0
3498,Quorse,Lima,Male,Player,MF,FW,Wind,Counter,667,0.0
3499,Jeeney,Bravo,Male,Player,MF,DF,Mountain,Justice,667,0.0
3500,Neira,India,Female,Player,MF,DF,Fire,Rough Play,667,0.0
3501,Reiza,Juliet,Female,Player,FW,MF,Wind,Breach,671,0.0
3502,Alpha,Alpha,Male,Player,FW,MF,Fire,Counter,682,0.0
3503,Einam,Mike,Male,Player,FW,MF,Forest,Breach,671,0.0
3504,Lazlo,Uniform,Male,Player,GK,MF,Forest,Bond,656,0.0
3505,Copul,Tango,Male,Player,DF,MF,Fire,Bond,663,0.0
3506,Fynic,Zulu,Male,Player,MF,DF,Mountain,Counter,667,0.0
3507,Mekius,X-Ray,Male,Player,FW,MF,Forest,Counter,666,0.0
3508,Minene,Delta,Female,Player,FW,DF,Wind,Counter,666,0.0
3509,Ward,Kilo,Male,Player,DF,MF,Forest,Counter,663,0.0
3510,Dorim,Foxtrot,Male,Player,MF,DF,Wind,Bond,667,0.0
3511,Orca,November,Female,Player,MF,DF,Fire,Bond,672,0.0
3512,Beta,Beta,Female,Player,FW,MF,Wind,Tension,682,0.0
3514,Ruzik,Romeo,Male,Player,GK,MF,Wind,Counter,667,0.0
3515,Galling,Papa,Male,Player,DF,MF,Fire,Rough Play,663,0.0
3516,Bahamus,Quebec,Male,Player,MF,DF,Mountain,Breach,667,0.0
3517,Darna,Sierra,Female,Player,MF,FW,Forest,Rough Play,667,0.0
3518,Gamma,Gamma,Male,Player,FW,MF,Forest,Rough Play,682,0.0
3530,Norimaru Gazen,Norimaru Gazen,Male,Player,GK,MF,Mountain,Rough Play,656,0.0
3531,Sokichi Kitagami,Sokichi Kitagami,Male,Player,DF,MF,Fire,Rough Play,663,0.0
3532,Hoichiro Ashiguro,Hoichiro Ashiguro,Male,Player,DF,MF,Mountain,Counter,663,0.0
3533,Hanbee Yabe,Hanbee Yabe,Male,Player,DF,FW,Fire,Breach,663,0.0
3534,Ikkatsu Kano,Ikkatsu Kano,Male,Player,MF,DF,Mountain,Tension,667,0.0
3535,Denbei Asama,Denbee Asama,Male,Player,MF,DF,Wind,Rough Play,667,0.0
3536,Ginji Santetsu,Ginji Santetsu,Male,Player,MF,FW,Forest,Rough Play,667,0.0
3537,Denrai Ochimura,Denrai Ochimura,Male,Player,MF,DF,Mountain,Tension,667,0.0
3538,Senji Kuto,Senji Kudo,Male,Player,MF,FW,Fire,Rough Play,667,0.0
3539,Daian Inaba,Taian Inaba,Male,Player,FW,MF,Wind,Breach,671,0.0
3540,Korin Maebayashi,Korin Maebayashi,Male,Player,FW,MF,Forest,Justice,671,0.0
3541,Mikimaru Ujiki,Mikimaru Ujiki,Male,Player,GK,MF,Forest,Tension,656,0.0
3542,Doshin Yomoyama,Doshin Yomoyama,Male,Player,DF,MF,Fire,Justice,663,0.0
3543,Tenkei Yazu,Tenkei Yazu,Male,Player,MF,DF,Wind,Tension,667,0.0
3544,Hokuro Ayabe,Hokuro Ayabe,Male,Player,FW,MF,Fire,Breach,666,0.0
3545,Kaburo Hayama,Kaburo Hayama,Male,Player,FW,MF,Wind,Justice,666,0.0
3546,Benigiku,Bête Noire,Female,Manager,FW,MF,Wind,Tension,682,0.0
3559,Shuten,Eka,Male,Player,GK,MF,Wind,Breach,656,0.0
3560,Gozu,Dva,Male,Player,DF,MF,Forest,Justice,663,0.0
3561,Yasha,Tyrah,Female,Player,DF,FW,Fire,Bond,663,0.0
3562,Org,Catvari,Male,Player,DF,MF,Mountain,Rough Play,663,0.0
3563,Engil,Panca,Male,Player,MF,DF,Wind,Breach,667,0.0
3564,Maze,Sas,Male,Player,MF,DF,Forest,Tension,667,0.0
3565,Shinjami,Sapta,Female,Player,MF,FW,Fire,Counter,667,0.0
3566,Goblis,Asta,Male,Player,MF,DF,Mountain,Rough Play,667,0.0
3567,Shura,Navan,Male,Player,FW,DF,Wind,Tension,666,0.0
3568,Zanark Avalonic,Zanark Avalonic,Male,Player,FW,MF,Mountain,Rough Play,692,0.0
3569,Rasetsu,Dasan,Male,Player,FW,MF,Fire,Counter,666,0.0
3570,Banna,Sata,Male,Player,GK,MF,Forest,Rough Play,656,0.0
3571,Hannis,Sahasra,Male,Player,DF,MF,Fire,Justice,663,0.0
3572,Zenki,Ayuta,Male,Player,MF,DF,Wind,Bond,667,0.0
3573,Trall,Laksha,Male,Player,FW,DF,Mountain,Counter,666,0.0
3574,Kyu,Niyuta,Male,Player,FW,MF,Forest,Breach,666,0.0
3575,Rau Sem,Vee Wai,Male,Player,GK,MF,Forest,Justice,656,0.0
3576,Bado Addo,Dee Vee,Male,Player,DF,MF,Fire,Justice,663,0.0
3577,Lin Cool,Ayt Bee,Male,Player,DF,MF,Wind,Counter,663,0.0
3578,Ma Donel,En Sicks,Male,Player,DF,MF,Forest,Justice,663,0.0
3579,Emi Ulu,Wun Ell,Male,Player,MF,DF,Forest,Rough Play,667,0.0
3580,Fa Neel,Zed Kyu,Male,Player,MF,DF,Wind,Counter,667,0.0
3581,Kay Row,Kay Zirro,Male,Player,MF,DF,Fire,Counter,667,0.0
3582,Dai Lord,Cee Eff,Male,Player,MF,DF,Mountain,Counter,667,0.0
3583,Rei Rukh,Ar Ecks,Male,Player,MF,FW,Mountain,Breach,672,0.0
3584,Blu Lex,Em Tee,Male,Player,FW,MF,Mountain,Breach,666,0.0
3585,Gra Fom,Ough Cee,Male,Player,FW,MF,Fire,Bond,671,0.0
3586,Nii Bell,Jay Yuu,Male,Player,GK,MF,Fire,Justice,656,0.0
3587,Zara Kus,Faiv Ess,Male,Player,DF,MF,Fire,Bond,663,0.0
3588,Sei Servo,Tu Eigh,Male,Player,MF,DF,Forest,Justice,667,0.0
3589,A. Simov,Aye Nort,Male,Player,FW,MF,Mountain,Rough Play,666,0.0
3590,Eel Mel,Ji Tenn,Male,Player,FW,DF,Wind,Breach,666,0.0
3591,Toguro Sakamaki,Schemer Guile,Male,Manager,FW,MF,Forest,Rough Play,671,0.0
3592,Fadam,Feduhm,Male,Player,GK,MF,Wind,Counter,667,0.0
3593,Sink,Tsync,Male,Player,DF,MF,Fire,Rough Play,672,0.0
3594,Driss,Driss,Male,Player,DF,MF,Forest,Rough Play,672,0.0
3595,Lude,Ludeau,Male,Player,DF,MF,Mountain,Rough Play,663,0.0
3596,Deos,Dios,Male,Player,MF,DF,Mountain,Bond,667,0.0
3597,Gigam,Grigham,Male,Player,MF,DF,Wind,Bond,667,0.0
3598,Zatan,Zatang,Male,Player,MF,DF,Fire,Tension,667,0.0
3599,Rodeo,Rodh,Male,Player,MF,FW,Wind,Justice,672,0.0
3600,Jips,Djibz,Male,Player,MF,FW,Fire,Justice,667,0.0
3601,Garo,Garreau,Male,Player,MF,FW,Mountain,Tension,672,0.0
3602,Stia,Steiyah,Female,Player,GK,MF,Mountain,Breach,656,0.0
3603,Madol,Mhadoor,Male,Player,DF,GK,Mountain,Justice,663,0.0
3604,Haze,Heyze,Female,Player,MF,DF,Wind,Tension,667,0.0
3605,Clutch,Kuhrach,Female,Player,MF,FW,Fire,Justice,667,0.0
3606,Torm,Torhm,Male,Player,FW,MF,Forest,Rough Play,666,0.0
3607,Boofu,Bhufa,Male,Player,GK,MF,Wind,Bond,656,0.0
3608,Zotan,Zohtan,Male,Player,DF,MF,Mountain,Breach,663,0.0
3609,Mista,Mustah,Male,Player,DF,MF,Fire,Justice,663,0.0
3610,Morry,Mohrir,Female,Player,DF,MF,Forest,Breach,663,0.0
3611,Gimus,Ghimus,Male,Player,MF,DF,Mountain,Bond,667,0.0
3612,Zeik,Tzeikh,Male,Player,MF,DF,Mountain,Tension,672,0.0
3613,Mido,Miehd,Female,Player,MF,DF,Wind,Breach,672,0.0
3614,Meia,Mehr,Female,Player,MF,DF,Wind,Justice,693,0.0
3615,Ghiris,Ghiris,Male,Player,MF,DF,Fire,Tension,684,0.0
3616,Chell,Chell,Male,Player,FW,MF,Wind,Breach,671,0.0
3617,Zatt,Zetoh,Male,Player,FW,MF,Fire,Counter,671,0.0
3618,Enimo,Enimaux,Female,Player,GK,MF,Fire,Breach,656,0.0
3619,Drene,Darehn,Female,Player,DF,MF,Wind,Justice,663,0.0
3620,Mabi,Mabhi,Male,Player,MF,DF,Fire,Counter,667,0.0
3621,Narje,Nahrje,Female,Player,MF,DF,Fire,Breach,667,0.0
3622,Veneto,Veneth,Male,Player,FW,MF,Mountain,Breach,666,0.0
3623,Chet,Chitoh,Male,Player,GK,MF,Forest,Bond,667,0.0
3624,Kazuchi,Kazach,Male,Player,DF,MF,Mountain,Bond,663,0.0
3625,Fumita,Fumh,Male,Player,DF,MF,Wind,Tension,663,0.0
3626,Guumi,Gumille,Female,Player,DF,MF,Fire,Counter,663,0.0
3627,Yokka,Yurkeh,Male,Player,MF,FW,Forest,Tension,672,0.0
3628,Roko,Rokah,Female,Player,MF,DF,Forest,Breach,672,0.0
3629,Pino,Pinoh,Male,Player,MF,FW,Fire,Counter,672,0.0
3630,Takuji,Tahk,Male,Player,MF,DF,Mountain,Rough Play,667,0.0
3631,Dekki,Dekih,Male,Player,FW,MF,Forest,Tension,671,0.0
3632,Yuchi,Yuh,Male,Player,FW,MF,Wind,Counter,671,0.0
3633,Babass,Bhabass,Male,Player,GK,MF,Mountain,Rough Play,656,0.0
3634,Siigetz,Sheenai,Female,Player,DF,MF,Fire,Tension,663,0.0
3635,Terau,Tessell,Female,Player,MF,DF,Mountain,Bond,667,0.0
3636,Chikka,Chikka,Female,Player,MF,DF,Forest,Breach,667,0.0
3637,Masura,Mahrsa,Female,Player,FW,MF,Wind,Justice,666,0.0
3638,Hoss,Hippos Kohlt,Male,Player,GK,DF,Fire,Breach,667,0.0
3639,Dac,Anas Eidah,Male,Player,DF,FW,Mountain,Breach,663,0.0
3640,Hams,Djung Hamstah,Male,Player,DF,MF,Forest,Counter,663,0.0
3641,Sheep,Ewa Mouton,Female,Player,DF,MF,Wind,Tension,663,0.0
3642,Pig,Sus Swihn,Male,Player,MF,FW,Forest,Tension,667,0.0
3643,Nike,Katya Felis,Female,Player,MF,DF,Fire,Counter,672,0.0
3644,Om,Macah Psitta,Male,Player,MF,FW,Forest,Justice,672,0.0
3645,Saryu Evan,Simeon Ayp,Male,Player,FW,MF,Mountain,Breach,692,0.0
3647,Imus,Kyon Canis,Male,Player,FW,MF,Mountain,Breach,671,0.0
3648,Woods,Siid Sinapis,Male,Player,GK,MF,Wind,Justice,656,0.0
3649,Peco,Pelta Chincha,Female,Player,DF,MF,Mountain,Bond,663,0.0
3650,Fetta,Folie Vora,Female,Player,MF,FW,Fire,Tension,667,0.0
3651,Arika,Lieva Snoshu,Female,Player,MF,DF,Wind,Bond,667,0.0
3652,Demeg,Russo Rosmarus,Male,Player,FW,DF,Mountain,Breach,666,0.0
3653,Jorg,Lee Canthrup,Male,Player,GK,DF,Fire,Bond,667,0.0
3654,Ruda,Gerald Fuss,Male,Player,DF,MF,Wind,Counter,663,0.0
3655,Chimera,Kym Errer,Female,Player,DF,MF,Wind,Rough Play,663,0.0
3656,Jaeger,Hunter O'Mann,Male,Player,MF,DF,Forest,Justice,667,0.0
3657,Anansi,Mona Selene,Female,Player,MF,DF,Fire,Bond,672,0.0
3658,Tauros,Lou Garrou,Male,Player,MF,DF,Mountain,Tension,667,0.0
3659,Nagun,Al Woo,Male,Player,MF,DF,Forest,Justice,667,0.0
3660,Silva,Sylvester Bullet,Male,Player,MF,DF,Wind,Breach,672,0.0
3661,Somni,Terri Ann Thrope,Female,Player,FW,MF,Forest,Justice,671,0.0
3662,Garshar Wulfein,Wolfram Vulpeen,Male,Player,FW,MF,Fire,Breach,692,0.0
3663,Sajeet,Luke Kayon,Male,Player,FW,MF,Mountain,Tension,671,0.0
3664,Frango,Vince Sizor,Male,Player,GK,DF,Forest,Justice,656,0.0
3665,Zinc,Ron Innwater,Male,Player,DF,MF,Mountain,Bond,663,0.0
3666,Masques,Holly Waters,Female,Player,DF,MF,Fire,Counter,663,0.0
3667,Porto,Turner Fogg,Male,Player,DF,MF,Mountain,Rough Play,663,0.0
3668,Snaker,Sid Viper,Male,Player,MF,DF,Forest,Counter,667,0.0
3669,Chroma,Dave Walker,Male,Player,MF,DF,Fire,Counter,667,0.0
3670,Belia,Porphyria Filia,Female,Player,MF,DF,Wind,Counter,667,0.0
3671,Mira,Hugh Mumford,Male,Player,MF,DF,Mountain,Justice,667,0.0
3672,Vanpheny Vamp,Desmodus Drakul,Male,Player,MF,FW,Mountain,Counter,693,0.0
3673,Brad,Woodrow Stake,Male,Player,FW,MF,Forest,Counter,671,0.0
3674,Merfe,Nora Flexion,Female,Player,FW,MF,Forest,Breach,671,0.0
3675,Josuke Tsunami,Hurley Kane,Male,Player,DF,FW,Wind,Justice,674,0.0
3676,Shuya Goenji,Axel Blaze,Male,Player,FW,MF,Fire,Justice,692,0.0
3677,Lotus,Lotus,Male,Player,GK,MF,Mountain,Counter,656,0.0
3678,Mokuren,Magnol,Male,Player,DF,MF,Forest,Bond,663,0.0
3679,Tuli,Tulip,Female,Player,DF,MF,Mountain,Bond,663,0.0
3680,Margal,Argyr,Male,Player,DF,MF,Fire,Breach,663,0.0
3681,Laven,Laven,Male,Player,MF,DF,Forest,Rough Play,667,0.0
3682,Viola,Viol,Male,Player,MF,GK,Wind,Justice,667,0.0
3683,Dande,Dandy,Male,Player,MF,DF,Fire,Bond,667,0.0
3684,Chamomi,Chamomile,Female,Player,MF,DF,Mountain,Bond,667,0.0
3685,Orchid,Orchid,Male,Player,MF,DF,Wind,Tension,667,0.0
3686,Asta,Aster,Male,Player,FW,DF,Fire,Rough Play,682,0.0
3687,Zinnias,Gentian,Male,Player,FW,DF,Mountain,Tension,671,0.0
3688,Fran,Flora,Female,Player,FW,DF,Wind,Counter,682,0.0
3689,San,Sterne,Male,Player,FW,MF,Forest,Justice,682,0.0
3690,Cross Word Arno,Cross Word Cryptix,Male,Player,FW,DF,Wind,Counter,671,0.0
3691,Heikichi Todo,Adrastus Argos,Male,Player,DF,MF,Fire,Tension,672,0.0
3692,Yosuke Yashima,Gammon Checker,Male,Player,GK,DF,Wind,Breach,667,0.0
3697,Kyoko Hanabayashi,Kyoko Hanabayashi,Female,Player,FW,MF,Wind,Bond,666,0.0
3699,Kyosuke Tsurugi,Victor Blade,Male,Player,FW,MF,Fire,Rough Play,692,0.0
3700,Yuichi Tsurugi,Vladimir Blade,Male,Player,FW,MF,Fire,Justice,692,0.0
3701,Shuya Goenji,Axel Blaze,Male,Manager,FW,MF,Fire,Justice,692,0.0
3702,Daisuke Endo,David Evans,Male,Manager,GK,MF,Mountain,Justice,667,0.0
3706,Tasuke,Tasuke,Male,Player,DF,MF,Forest,Tension,672,0.0
3707,Shishimaru,Shishimaru,Male,Player,DF,FW,Mountain,Breach,672,0.0
3708,Gorota,Gorota,Male,Player,DF,MF,Fire,Bond,663,0.0
3709,Ichimasa,Ichimasa,Male,Player,DF,MF,Wind,Justice,663,0.0
3710,Jingo,Jingo,Male,Player,DF,MF,Fire,Breach,663,0.0
3711,Katsu,Katsu,Female,Player,DF,MF,Forest,Justice,671,0.0
3712,Nobunaga Oda,Nobunaga Oda,Male,Player,FW,MF,Forest,Rough Play,671,0.0
3713,Tokichiro Kinoshita,Tokichiro Kinoshita,Male,Player,DF,FW,Fire,Breach,672,0.0
3714,Nagahide Niwa,Nagahide Niwa,Male,Player,MF,DF,Wind,Tension,672,0.0
3715,Toshiie Maeda,Toshiie Maeda,Male,Player,FW,MF,Fire,Breach,671,0.0
3716,Joan of Arc,Joan of Arc,Female,Player,DF,MF,Fire,Justice,672,0.0
3717,Charles,Prince Charles,Male,Player,DF,MF,Forest,Rough Play,672,0.0
3718,La Hire,La Hire,Male,Player,FW,MF,Forest,Breach,671,0.0
3719,Gilles de Rais,Gilles de Rais,Male,Player,MF,DF,Mountain,Justice,672,0.0
3720,Liu Bei,Liu Bei,Male,Player,GK,MF,Mountain,Breach,667,0.0
3721,Guan Yu,Guan Yu,Male,Player,DF,MF,Forest,Counter,671,0.0
3722,Zhang Fei,Zhang Fei,Male,Player,FW,MF,Fire,Breach,671,0.0
